,job_name,company,country,location,min_salary,max_salary,description,posted_date,work_type,tags,source
1405,"Applied AI Engineer, Enterprise",Anthropic,Deutschland,"München, München (Kreis)",0.0,0.0,"About Anthropic Anthropic’s mission is to create reliable, interpretable, and steerable AI systems. We want AI to be safe and beneficial for our users and for society as a whole. Our team is a quickly growing group of committed researchers, engineers, policy experts, and business leaders working together to build beneficial AI systems. About the role As an Applied AI Engineer on our Enterprise team, your role is to guide some of Germany's largest businesses to the frontier of AI and help them d…",2026-08-21T17:49:50Z,unknown,it-jobs,adzuna
1406,AI Engineer,Cornerstone OnDemand,India,"Hyderabad, Telangana",0.0,0.0,"This job is with Cornerstone OnDemand, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. AlEngineer - India Thisrole is Office Based, Hyderabad Office CornerstoneOnDemand is looking for a AI Engineer who will lead the design and developmentof AI-powered solutions using Microsoft Azure AI services, Copilot, andGenerative AI technologies. You will be responsible for building intelligentautoma…",2026-08-27T12:12:20Z,onsite,it-jobs,adzuna
1407,AI Engineer,Capco,India,"Pune, Maharashtra",0.0,0.0,"This job is with Capco, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Job Title: GenAI Developer/ Engineer About Us “Capco, a Wipro company, is a global technology and management consulting firm. Awarded with Consultancy of the year in the British Bank Award and has been ranked Top 100 Best Companies for Women in India 2022 by Avtar & Seramount . With our presence across 32 cities acros…",2026-08-12T01:59:43Z,unknown,it-jobs,adzuna
1408,AI Engineer,Capco,India,India,0.0,0.0,"This job is with Capco, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Job Title: GenAI Developer/ Engineer About Us “Capco, a Wipro company, is a global technology and management consulting firm. Awarded with Consultancy of the year in the British Bank Award and has been ranked Top 100 Best Companies for Women in India 2022 by Avtar & Seramount . With our presence across 32 cities acros…",2026-08-27T02:10:30Z,unknown,it-jobs,adzuna
1409,AI Engineer_Agentic AI,Capco,India,India,0.0,0.0,"This job is with Capco, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Job Title: AI Engineer About Us “Capco, a Wipro company, is a global technology and management consulting firm. Awarded with Consultancy of the year in the British Bank Award and has been ranked Top 100 Best Companies for Women in India 2022 by Avtar & Seramount . With our presence across 32 cities across globe, we su…",2026-08-12T01:59:40Z,unknown,it-jobs,adzuna
1410,Principal AI Engineer,Cornerstone OnDemand,India,"Hyderabad, Telangana",0.0,0.0,"This job is with Cornerstone OnDemand, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Job Title: Principal AI Engineer Location: Hyderabad, India Years of Experience: 8-10 years of hands-on software engineering experience , including building and scaling AI-powered systems in production Position Overview We are seeking a Principal AI Engineer to design, build, and scale AI-driven systems…",2026-08-12T11:59:19Z,unknown,it-jobs,adzuna
1411,AI Engineer (Manager level),Clifford Chance,India,"Hyderabad, Telangana",0.0,0.0,"This job is with Clifford Chance, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Job Description The role This role is a key contributor in the Data & Analytics, AI team: The daily work primarily focuses on Natural Language processing (NLP). This role will lead a range of data analytics efforts, including monitoring and improving the performance of our Natural Language Understanding (NLU…",2026-08-22T22:08:48Z,unknown,it-jobs,adzuna
1412,"VP of AI Engineering, HR Technology",MSCI,India,"Bangalore, Karnataka",0.0,0.0,"This job is with MSCI, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Your Team Responsibilities: MSCI's HR Technology team builds and operates the platforms and applications that support approximately 6,300 employees across global offices. The team is actively building an agentic application layer - intelligent tools for recruiting, compensation, position management, HR operations, and …",2026-07-10T23:42:23Z,unknown,it-jobs,adzuna
1413,"Data Scientist / AI Engineer, AVP",Deutsche Bank,India,"Bangalore, Karnataka",0.0,0.0,"This job is with Deutsche Bank, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Position Overview Role Description Driving the creation of new AI solutions for Corporate Banking and Investment Banking Operations and Controls (CBIBOC). As Deutsche Bank enters into a phase where a variety of data and AI development tools are becoming more accessible, we are seeking a Data Scientist / AI Eng…",2026-09-04T10:16:11Z,unknown,it-jobs,adzuna
1414,Lead AI Engineer (Agentic Systems),S&P Global,India,India,0.0,0.0,"This job is with S&P Global, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. About the Role: Grade Level (for internal use): 11 Lead AI Engineer (Agentic Systems) Role Summary As the Lead AI Engineer (Agentic Systems), you will help architect and build the organization's next generation of autonomous AI workflows. This is a multidisciplinary technical role operating at the intersection of…",2026-08-25T00:07:48Z,unknown,engineering-jobs,adzuna
1415,ERDS-MJ - Gen AI Engineer,Capco,India,India,0.0,0.0,"This job is with Capco, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Job Title: Gen AI Engineer About Us “Capco, a Wipro company, is a global technology and management consulting firm. Awarded with Consultancy of the year in the British Bank Award and has been ranked Top 100 Best Companies for Women in India 2022 by Avtar & Seramount . With our presence across 32 cities across globe, w…",2026-08-27T02:10:27Z,unknown,it-jobs,adzuna
1416,AI Platform Engineer,eBay,India,"Bangalore, Karnataka",0.0,0.0,"This job is with eBay, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. At eBay, we're more than a global ecommerce leader - we're changing the way the world shops and sells. Our platform empowers millions of buyers and sellers in more than 190 markets around the world. We're committed to pushing boundaries and leaving our mark as we reinvent the future of ecommerce for enthusiasts. Our cu…",2026-08-27T12:12:21Z,unknown,it-jobs,adzuna
1417,AI Platform Engineer,eBay,India,"Bangalore, Karnataka",0.0,0.0,"This job is with eBay, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. At eBay, we're more than a global ecommerce leader - we're changing the way the world shops and sells. Our platform empowers millions of buyers and sellers in more than 190 markets around the world. We're committed to pushing boundaries and leaving our mark as we reinvent the future of ecommerce for enthusiasts. Our cu…",2026-08-27T02:10:26Z,unknown,it-jobs,adzuna
1418,AI Solutions Engineering & Transformation Manager,Morningstar,India,"Mumbai, Maharashtra",0.0,0.0,"This job is with Morningstar, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Role Title - Manager - AI Solutions Engineering & Transformation About Morningstar Morningstar, Inc. is a leading provider of independent investment insights in North America, Europe, Australia, and Asia. The Company offers an extensive line of products and services for individual investors, financial advisors, …",2026-08-20T00:04:21Z,unknown,it-jobs,adzuna
1419,Principal Engineer - AI,Egnyte,India,India,0.0,0.0,"Position :Principal Engineer Location : Remote EGNYTE YOUR CAREER. SPARK YOUR PASSION. Egnyte is a place where we spark opportunities for amazing people. We believe that every role has meaning, and every Egnyter should be respected. With 17,000 customers worldwide and growing, you can make an impact by protecting their valuable data. When joining Egnyte, you’re not just landing a new career, you become part of a team of Egnyters who doers, thinkers, and collaborators are who embrace and live by…",2026-09-01T16:23:07Z,remote,engineering-jobs,adzuna
1420,"Director, AI Data Engineering Tech Lead",Pfizer,India,"Mumbai, Maharashtra",0.0,0.0,"This job is with Pfizer, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Join Pfizer International Commercial Division, Business Transformation organization to leverage cutting-edge technology for critical business decisions and enhance customer experiences for colleagues, patients, and physicians. Our team of data engineering, data science, and AI professionals is at the forefront of Pfi…",2026-09-04T00:32:08Z,unknown,it-jobs,adzuna
1421,Forward Deployed Engineer - AI,Kyndryl,India,"Mumbai, Maharashtra",0.0,0.0,"This job is with Kyndryl, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Who We Are At Kyndryl, we run and reimagine the mission-critical technology systems that drive advantage for the world's leading businesses. We are at the heart of progress; with proven expertise and a continuous flow of AI-powered insight, enabling smarter decisions, faster innovation, and a lasting competitive edg…",2026-08-20T10:04:35Z,unknown,it-jobs,adzuna
1422,Forward Deployed Engineer - AI,Kyndryl,India,"Mumbai, Maharashtra",0.0,0.0,"This job is with Kyndryl, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Who We Are At Kyndryl, we run and reimagine the mission-critical technology systems that drive advantage for the world's leading businesses. We are at the heart of progress; with proven expertise and a continuous flow of AI-powered insight, enabling smarter decisions, faster innovation, and a lasting competitive edg…",2026-08-12T01:59:18Z,unknown,it-jobs,adzuna
1423,"Senior Engineer, AI Security & Automation",Danaher,India,"Pune, Maharashtra",0.0,0.0,"This job is with Danaher, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Bring more to life. At Danaher, our work saves lives. And each of us plays a part. Fueled by our culture of continuous improvement, we turn ideas into impact – innovating at the speed of life. Our 60,000 associates work across the globe at more than 15 unique businesses within life sciences, diagnostics, and biotech…",2026-08-18T18:03:43Z,unknown,it-jobs,adzuna
1424,Applied AI Sr Associate Engineer,Moody's,India,India,0.0,0.0,"This job is with Moody's, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. At Moody's, we unite the brightest minds to turn today’s risks into tomorrow’s opportunities. We do this by striving to create an inclusive environment where everyone feels welcome to be who they are—with the freedom to exchange ideas, think innovatively, and listen to each other and customers in meaningful ways. Mo…",2026-08-18T18:03:40Z,unknown,it-jobs,adzuna
1425,Principal Forward Deployed Engineer - AI,Kyndryl,India,"Mumbai, Maharashtra",0.0,0.0,"This job is with Kyndryl, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Who We Are At Kyndryl, we run and reimagine the mission-critical technology systems that drive advantage for the world's leading businesses. We are at the heart of progress; with proven expertise and a continuous flow of AI-powered insight, enabling smarter decisions, faster innovation, and a lasting competitive edg…",2026-08-12T01:59:32Z,unknown,it-jobs,adzuna
1426,Founding AI and backend Engineer - Stealth Mode,T3RA Logistics,India,India,0.0,0.0,"Founding AI and Backend Engineer Be the Technical Backbone of FreightX’s Revolution (A stealth mode - T3RA Logistics Spinoff company) The Role As our Founding AI and Backend Engineer, you’ll architect scalable systems that power our AI-driven platform, enabling 10x efficiency in freight management. From carrier selection to claims processing, you’ll build automation that transforms a 100-person job into a lean, 10-person operation. With significant equity and a clear path to leadership, this is…",2026-09-02T21:45:51Z,unknown,it-jobs,adzuna
1427,Pre-Sales Solutions Engineer – AI & CX,Pronix Inc,India,"Hyderabad, Telangana",0.0,0.0,"Pre-Sales Solutions Engineer – AI & CX Location: Hyderabad, India | Onsite Employment: Full-Time Working Hours: U.S. EST-aligned About Pronix.ai Pronix.ai is a specialized AI & CX Systems Integrator (SI) helping enterprises design and implement Agentic AI, Contact Center AI, Conversational AI, and AI-powered business automation solutions. Role Overview We are looking for an experienced Pre-Sales Solutions Engineer – AI & CX who can work directly with enterprise customers to understand business …",2026-09-01T14:22:28Z,onsite,it-jobs,adzuna
1428,Technical Lead - AI Specialist / Automation Engineer,Aristocrat,India,"Noida, Ghaziabad",0.0,0.0,"This job is with Aristocrat, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. At Aristocrat, we're on a mission to bring happiness to life through the power of play. We believe our innovative and inclusive culture drives our success. We're committed to making a positive impact in the gaming industry. As a Technical Lead - AI Specialist / Automation Engineer, you'll have the chance to devel…",2026-07-15T14:16:25Z,unknown,engineering-jobs,adzuna
1429,Senior Staff ABAP Engineer (AI and SAP),Palo Alto Networks,India,India,0.0,0.0,"Our Mission At Palo Alto Networks®, we’re united by a shared mission—to protect our digital way of life. We thrive at the intersection of innovation and impact, solving real-world problems with cutting-edge technology and bold thinking. Here, everyone has a voice, and every idea counts. If you’re ready to do the most meaningful work of your career alongside people who are just as passionate as you are, you’re in the right place. Who We Are In order to be the cybersecurity partner of choice, we …",2026-09-02T21:45:50Z,unknown,it-jobs,adzuna
1430,Solutions Expert & Support Engineer (CCaaS / AI),Tadiran Telecom,India,"New Delhi, Delhi",0.0,0.0,"Required Qualifications Experience: 2–3 years in technical support, software implementation, sales engineering, or a customer-facing technical role. Technical Skills: Working knowledge of REST APIs and Webhooks (experience connecting different software tools). Basic proficiency in JavaScript (ability to read, understand, and modify simple scripts). Exposure to—or a strong interest in—chatbots, AI tools, or basic prompt engineering. A solid understanding of general web technologies and software …",2026-09-01T16:20:48Z,unknown,it-jobs,adzuna
1431,"Senior Engineer - CAD Customization, Engineering Automation & AI Solutions",Creative Synergies Group,India,"Bangalore, Karnataka",0.0,0.0,"Creative Synergies Group Overview Creative is a leading global technology services firm delivering innovative solutions that synergies our deep engineering domain expertise and Digital Engineering Services Creative’s global team of 1,600 “Can-Do” engineers collaborate with our 40 Fortune 500 clients to help them achieve their strategic and operational objectives (Including Google, Tesla, Samsung, Mercedes, Toyota, Mitsubishi, Hitachi) 95% of our revenues accrue from US, Europe, Japan based cust…",2026-08-27T15:59:59Z,unknown,engineering-jobs,adzuna
1432,Presales Manager,QualiZeal,India,"Hyderabad, Telangana",0.0,0.0,"ROLE OVERVIEW QualiZeal is looking for a Manager / Senior Manager to drive AI-led pre-sales, bid management and solution engineering. The role will lead end-to-end RFP/RFI/RFQ pursuits, translate client needs into differentiated AI solutions, and coordinate sales, architecture, AI/engineering, delivery and commercial teams. Candidates must have hands-on involvement in at least 8–10 AI proposals and strong experience in enterprise solutioning and proposal defence. KEY RESPONSIBILITIES Own end-to…",2026-08-21T17:26:37Z,unknown,sales-jobs,adzuna
1433,Senior UX Engineer [T500-28694],ANSR,India,"Bangalore, Karnataka",0.0,0.0,"ANSR is hiring for one of its clients. About ANSR MedTech: Who We Are: ANSR MedTech Capability Center is a new global innovation hub being established in India for a Fortune 100 Fastest-Growing Company in the MedTech sector. Built in partnership with ANSR, the center draws on ANSR’s proven experience in establishing and scaling high-performance Global Capability Centers GCCs) for leading global enterprises. ANSR MedTech center brings together world-class engineering, product, and technology tal…",2026-09-01T16:22:30Z,unknown,it-jobs,adzuna
1434,Dynamics F&O Technical (Support Project),Sonata Software,India,"Bangalore, Karnataka",0.0,0.0,"About Sonata Software Sonata Software, with over $1.2 Billion Revenue, is a leading AI-first Modernization Engineering company, powered by our unique Platformation TM framework. Our 6400 AI Engineers are helping enterprises transform from systems to intelligent business platforms leveraging partner ecosystem to drive speed, efficiency and growth. Our bouquet of Modernization Engineering Services with AI -first approach cuts across Cloud, Data, AI, Dynamics, Test Automation, and Managed Services…",2026-09-03T16:51:27Z,unknown,it-jobs,adzuna
1435,"Senior Al Engineer | Java, LLM & Gen AI",Cornerstone OnDemand,India,"Hyderabad, Telangana",0.0,0.0,"This job is with Cornerstone OnDemand, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Senior AI Engineer | Hyderabad | Java, LLM, Gen AI | Hybrid Java · LLM · Gen AI · Microservices · GraphQL · DataStructures & Algorithms Companyoverview Cornerstone OnDemand builds intelligent products that helporganizations learn and perform at scale. We value ownership, clarity, andpragmatic engineerin…",2026-08-12T01:59:19Z,hybrid,it-jobs,adzuna
1436,"Hiring for Presales Solutioning Quality Engineering (QE), AI",Zensar Technologies,India,India,0.0,0.0,"Looking for a workplace where people realize their full potential, are recognized for the impact they make, and enjoy the company of the peers they work with? Welcome to Zensar! Read on for more details on the role and about us. What's this role about? Presales, Solutioning, Quality Engineering (QE), AI-led Quality Intelligence (QI) Job Title: QE Presales & Solutioning Consultant / Lead Experience: 6 to 20 Years Location: PAN India / Hybrid Budget: 40LPA Max Role Type: Presales, Solutioning, Qu…",2026-09-02T02:21:17Z,hybrid,it-jobs,adzuna
1437,"Senior Manager, GenAI Governance & Security",EXL,India,India,0.0,0.0,"Job Title : Senior Manager, GenAI Governance & Security Experience : 4 –7 Years This track focuses on the safety, compliance, and ethical deployment of GenAI systems, safeguarding the enterprise against hallucinations, data leaks, and adversarial attacks. Role Overview : Define and operationalize the security posture and governance framework for all GenAI initiatives. Act as the primary liaison between AI engineering and legal/compliance teams. Key Responsibilities Guardrail Architecture : Desi…",2026-08-18T13:09:25Z,unknown,it-jobs,adzuna
1438,AI Specialist,Deutsche Bank,India,"Pune, Maharashtra",0.0,0.0,"This job is with Deutsche Bank, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Position Overview Role Description As a Lead AI Engineer , you will stand at the forefront of innovation, architecting, developing, and deploying groundbreaking AI solutions that redefine what's possible. We are seeking a visionary and highly motivated Engineer eager to leverage advanced AI models and platform…",2026-08-18T18:03:35Z,unknown,it-jobs,adzuna
1439,Senior Sales Manager - GCC,AQM Technologies,India,"Mumbai, Maharashtra",0.0,0.0,"Role: Senior Sales Manager – International Sales (GCC Experience Mandatory) Role Type: Individual Contributor Location: Mumbai Experience: 15 Years Employment Type: Full-Time About AQM Technologies AQM Technologies is a leading Quality Engineering and Digital Assurance company helping enterprises accelerate digital transformation through innovative technology solutions. AQM's portfolio includes Quality Engineering, Software Testing, AI-led Testing, Digital Engineering, Cybersecurity, and Digita…",2026-08-13T16:19:07Z,unknown,sales-jobs,adzuna
1440,"Sr Engineer, Software - AI Database Automation [T500-27555]",TMUS Global Solutions,India,"Hyderabad, Telangana",0.0,0.0,"About T-Mobile: T-Mobile US, Inc. (NASDAQ: TMUS), headquartered in Bellevue, Washington, is America’s supercharged Un-carrier, connecting millions through its strong nationwide network and flagship brands, T-Mobile and Metro by T-Mobile. Customers benefit from an unmatched combination of value, quality, and exceptional service experience. About TMUS Global Solutions: TMUS Global Solutions is a world-class technology powerhouse accelerating the company’s global digital transformation. With a cul…",2026-09-01T16:20:05Z,unknown,it-jobs,adzuna
1441,Vice President - GCC Sales (Global Capability Centers),AQM Technologies,India,"Mumbai, Maharashtra",0.0,0.0,"Role: Vice President / Sales Head – GCC Sales (Global Capability Centers) Location: Mumbai Experience: 20 Years Employment Type: Full-Time About AQM Technologies AQM Technologies is a leading provider of Quality Engineering, Software Testing, AI-led Testing, Digital Engineering, Cybersecurity, and Digital Transformation services. We partner with global enterprises to deliver innovative, scalable, and business-focused technology solutions. Role Overview AQM Technologies is seeking a dynamic and …",2026-08-14T16:34:27Z,unknown,sales-jobs,adzuna
1442,AI Engineering,Arohana Tech Solutions Private Limited,India,"Bangalore, Karnataka",1500000.0,1980000.0,"We are looking for an AI Engineer to enhance and operationalize KAI's GenAI architecture. The role will focus on strengthening the retrieval evidence pipeline, improving chunking/contextualization, implementing evaluation frameworks, and collaborating closely with Product/PM, SMEs, and platform/engineering teams to deliver measurable improvements in answer quality, reliability, and trust. Required Skills & Experience • 3-6 years in AI Engineering with 1 year in GenAI/RAG systems. • Experience w…",2026-07-25T06:50:26Z,unknown,it-jobs,adzuna
1443,AI Engineer,Art Technology and Software India Pvt Ltd,India,"Kochi, Ernakulam",480000.0,700000.0,"AI Engineer Department: LLM, Machine Learning & Data Engineering Experience: 2–5 years Location: Kochi (on-site) Employment type: Full-time Job summary We are looking for an AI Engineer with strong expertise in Large Language Models (LLMs), Machine Learning and Agentic AI to build intelligent, AI-driven enterprise solutions. The ideal candidate will have hands-on experience customizing and fine-tuning transformer models, training machine learning models, implementing RAG pipelines, and integrat…",2026-09-02T07:10:12Z,onsite,it-jobs,adzuna
1444,AI Engineer,METRO Global Solution Center IN,India,"Pune, Maharashtra",0.0,0.0,"Job Description Role Overview An AI Engineer at METRO unlocks the potential of AI for full organization. Rapidly delivers business-driven AI solutions by integrating existing cloud models and APIs, rather than inventing new algorithms. An AI Engineer builds digital agents and engineers the future of smart wholesale by delivering pragmatic, secure, maintainable, and observable AI powered solutions, that drive business value. Curious to get more information about the team, the products, or the te…",2026-09-03T03:03:33Z,unknown,it-jobs,adzuna
1445,AI Engineer,Jetbro Private Limited,India,"Ambawadi Vistar, Ahmedabad",0.0,0.0,"Company Overview Jetbro is a technology partner for enterprises where reliability is non-negotiable. We build and integrate mission-critical systems across technology consulting, engineering, data, cloud, and AI. Our operating principle is Function over flash. Always. We favour practical, resilient engineering and solutions designed for long-term clarity, scale, and business impact. The selected candidate will be employed by Safal Softcom (Jetbro's Partner company) and work on-site from Safal S…",2026-08-31T21:09:57Z,onsite,engineering-jobs,adzuna
1446,AI Engineer,Arminus,India,India,1500000.0,2200000.0,"AI Engineer: Responsibilities: The candidate should be able to operate in alignment with the project plan and take ownership of implementing AI solutions based on requirements defined in user stories, features, and DevOps workflows. Responsibilities include, but are not limited to Design, train, and deploy AI/ML models for predictive and prescriptive analytics. Integrate AI solutions into cloud and edge environments . Optimize models for accuracy, efficiency, and scalability . Collaborate with …",2026-09-03T00:22:17Z,unknown,it-jobs,adzuna
1447,AI Engineer,ECS ME LLC,India,"Kyasaram, Hyderabad",0.0,0.0,"We are seeking an innovative and results-driven AI Engineer to design, develop, and deploy artificial intelligence, machine learning, Generative AI, and full-stack solutions that solve real business challenges. The ideal candidate will have experience building AI-powered applications, training and integrating machine learning models, developing LLM and Generative AI solutions, building scalable web applications, and deploying enterprise solutions on cloud platforms. The candidate should have st…",2026-08-20T05:00:46Z,unknown,it-jobs,adzuna
1448,AI Engineer,AION,India,India,0.0,0.0,"About aion Aion is the enterprise AI platform, a full-stack solution for building, fine-tuning, and deploying AI at scale. Whether an organization is modernizing internal operations, launching AI-powered products, or transforming customer experiences, Aion takes them from concept to production on a single, unified platform. We work differently than most AI companies: our teams deploy alongside our customers, turning production-ready AI into real business outcomes in weeks, not quarters. We’re a…",2026-07-22T19:07:29Z,unknown,it-jobs,adzuna
1449,AI Engineer,SAP Fioneer,India,India,0.0,0.0,"About SAP Fioneer At SAP Fioneer, innovation drives everything we do. Spun out from SAP, we combine agility, cutting-edge delivery, and financial services expertise to build the next generation of banking and Insurance software. Our mission: Enable insurers to achieve speed, scalability, and cost-efficiency through digital innovation, cloud-native technology, and solutions that cover core banking processes end-to-end. With rapid global growth, a lean structure, and a collaborative culture, SAP …",2026-06-19T20:41:15Z,unknown,it-jobs,adzuna
1450,AI Engineer,Virallens,India,India,0.0,0.0,"Role : AI Engineer Experience : 3 - 8 years About the Company Virallens is a forward-thinking, technology-driven organisation dedicated to helping businesses scale, innovate, and lead in the age of Artificial Intelligence. We specialize in building intelligent solutions powered by cutting-edge generative AI technologies, transforming ideas into impactful real-world applications across a wide range of industries. At Virallens, we thrive on collaboration, creativity, and speed. Our fast-paced env…",2026-06-29T16:04:39Z,unknown,it-jobs,adzuna
1451,AI Engineer,Blumetra,India,"Hyderabad, Telangana",2500000.0,3000000.0,"Work Location: Hyderabad (Hybrid Model) Prestige Skytech, Financial District Experience: 5 - 8 years Mandatory Skills: AI, ML, RAG, LLM Key Responsibilities Agentic AI Development: Build, customize, and deploy AI agents using frameworks like LangChain, AutoGen, CrewAI, and Haystack. Enable agent reasoning, planning, and tool-use for complex tasks. RAG Pipeline Design: Implement and optimize RAG pipelines for enterprise-scale knowledge retrieval. Work with vector databases (Pinecone, FAISS, Weav…",2026-06-19T06:19:18Z,hybrid,it-jobs,adzuna
1452,Data Engineer,Delta Defense,US,"West Bend, Washington County",98444.73,98444.73,"Job Category: Information Technology Requisition Number: DATAE002046 Description Our Data Engineers help Delta Defense turn complex data into clear, actionable insights that support smarter business decisions. This hands-on role builds reliable data solutions, supports our Enterprise Data Warehouse, and helps make KPIs, metrics, and reporting more accessible across the business. Essentials Duties & Responsibilities: Work within systems and infrastructures that collect and process data in order …",2026-09-02T12:02:43Z,unknown,it-jobs,adzuna
1453,"Senior Director, Data Engineering",Global Partners,US,"Newton, Middlesex County",377498.53,377498.53,"Join Global Partners as Senior Director of Data Engineering to lead the architecture, development, and optimization of our enterprise data platform. This role drives the design and implementation of modern, AI-native data infrastructure that powers analytics, operations, real-time decisioning, and digital transformation across our energy value chain — terminals, retail convenience stores, fuel marketing, and supply and trading. It is a pivotal role in enabling data-driven decision-making and AI…",2026-09-01T10:36:38Z,unknown,it-jobs,adzuna
1454,Data Engineer,Accenture Federal Services,US,"Maryland, Anne Arundel County",206836.73,206836.73,"At Accenture Federal Services, nothing matters more than helping the US federal government make the nation stronger and safer and life better for people. Our 13,000 people are united in a shared purpose to pursue the limitless potential of technology and ingenuity for clients across defense, national security, public safety, civilian, and military health organizations. Join Accenture Federal Services, a technology company within global Accenture. Recognized as a Glassdoor Top 100 Best Place to …",2026-09-03T01:51:04Z,unknown,it-jobs,adzuna
1455,Data Engineer,Accenture Federal Services,US,"Virginia, US",208944.22,208944.22,"At Accenture Federal Services, nothing matters more than helping the US federal government make the nation stronger and safer and life better for people. Our 13,000 people are united in a shared purpose to pursue the limitless potential of technology and ingenuity for clients across defense, national security, public safety, civilian, and military health organizations. Join Accenture Federal Services, a technology company within global Accenture. Recognized as a Glassdoor Top 100 Best Place to …",2026-09-03T01:53:10Z,unknown,it-jobs,adzuna
1456,Data Engineer,Accenture Federal Services,US,"Massachusetts, US",218858.52,218858.52,"At Accenture Federal Services, nothing matters more than helping the US federal government make the nation stronger and safer and life better for people. Our 13,000 people are united in a shared purpose to pursue the limitless potential of technology and ingenuity for clients across defense, national security, public safety, civilian, and military health organizations. Join Accenture Federal Services, a technology company within global Accenture. Recognized as a Glassdoor Top 100 Best Place to …",2026-09-03T00:23:59Z,unknown,it-jobs,adzuna
1457,Data Engineer,Fuze Health,US,"Vermont, Los Angeles County",123149.37,123149.37,"Job Summary At Fuze Health, we put patients first and tirelessly address the most pressing needs in healthcare. We empower millions to digitally connect with care providers, essential health resources and needed treatments – and enable care providers, employers, health plans and life sciences companies to meaningfully enhance quality, outcomes and value. We are dedicated to helping our partners evolve and modernize to meet emerging patient and marketplace needs. Fuze Health’s foundation is buil…",2026-09-03T11:40:47Z,unknown,it-jobs,adzuna
1458,Data Engineer,Fuze Health,US,"Georgia, US",123367.77,123367.77,"Job Summary At Fuze Health, we put patients first and tirelessly address the most pressing needs in healthcare. We empower millions to digitally connect with care providers, essential health resources and needed treatments – and enable care providers, employers, health plans and life sciences companies to meaningfully enhance quality, outcomes and value. We are dedicated to helping our partners evolve and modernize to meet emerging patient and marketplace needs. Fuze Health’s foundation is buil…",2026-09-03T11:40:54Z,unknown,it-jobs,adzuna
1459,Data Engineer,Fuze Health,US,"North Carolina, US",124010.05,124010.05,"Job Summary At Fuze Health, we put patients first and tirelessly address the most pressing needs in healthcare. We empower millions to digitally connect with care providers, essential health resources and needed treatments – and enable care providers, employers, health plans and life sciences companies to meaningfully enhance quality, outcomes and value. We are dedicated to helping our partners evolve and modernize to meet emerging patient and marketplace needs. Fuze Health’s foundation is buil…",2026-09-03T11:27:07Z,unknown,it-jobs,adzuna
1460,Senior Data Engineer,Heidrick & Struggles,US,"Chicago, Cook County",127895.2,127895.2,"​ Heidrick & Struggles is the world’s foremost advisor on executive leadership, driving superior client performance through premier human capital leadership advisory services. For more than 70 years, we’ve delivered value for our clients by leveraging unrivaled expertise to help organizations discover and enable outstanding leaders and teams. Learn more at Job Description: Who We Are: Heidrick & Struggles is a premier provider of global leadership advisory and on-demand talent solutions, servin…",2026-09-03T11:38:56Z,unknown,it-jobs,adzuna
1461,Sr. Data Engineer,Samsung Electronics,US,"Mountain View, Santa Clara County",179268.78,179268.78,"Position Summary Sr Data Engineer – Samsung Ads About Samsung Ads: Samsung Ads is a fast-growing, advanced advertising technology business that helps brands connect with audiences across Samsung Smart TVs and digital ecosystems. By leveraging the industry's most comprehensive data and world-class technology, we're building one of the most intelligent and effective advertising platforms in the world. As part of a global company with teams and stakeholders across North America, Europe, and Asia, …",2026-09-03T05:23:14Z,unknown,engineering-jobs,adzuna
